,query type,fields,hits@10,hits@5,hits@3,hits@1
7954,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.854,0.812,0.679
7955,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.892,0.857,0.813,0.67
7956,best_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.892,0.848,0.801,0.655
7957,best_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.892,0.832,0.786,0.628
7958,most_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.892,0.85,0.812,0.685
7959,best_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.892,0.836,0.787,0.635
7960,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.892,0.848,0.807,0.665
7961,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.892,0.852,0.81,0.676
7962,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.5')",0.892,0.84,0.794,0.659
7963,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.892,0.854,0.812,0.678
7964,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.892,0.848,0.804,0.663
7965,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.892,0.843,0.801,0.664
7966,best_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.892,0.832,0.786,0.628
7967,most_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.75')",0.892,0.856,0.811,0.68
7968,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.853,0.813,0.684
7969,most_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.892,0.858,0.808,0.668
7970,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.892,0.86,0.813,0.683
7971,most_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.25', 'keywords^1.5', 'ne^2.0')",0.892,0.86,0.814,0.668
7972,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.892,0.856,0.809,0.675
7973,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.25')",0.892,0.853,0.809,0.677
7974,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.892,0.852,0.813,0.67
7975,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.5')",0.892,0.856,0.812,0.665
7976,most_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.892,0.858,0.813,0.663
7977,best_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.892,0.855,0.81,0.657
7978,best_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.892,0.85,0.806,0.65
7979,most_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.75')",0.892,0.851,0.808,0.671
7980,most_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.5')",0.892,0.85,0.806,0.672
7981,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.0')",0.892,0.852,0.812,0.681
7982,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.0')",0.892,0.866,0.815,0.687
7983,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.0')",0.892,0.854,0.811,0.676
7984,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.892,0.853,0.809,0.661
7985,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.5')",0.892,0.84,0.794,0.659
7986,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.892,0.843,0.801,0.664
7987,most_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.5')",0.892,0.854,0.81,0.679
7988,most_fields,"('title^1.0', 'text^1.25', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.892,0.848,0.808,0.665
7989,most_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.25', 'ne^2.0')",0.892,0.856,0.817,0.662
7990,most_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^2.0')",0.892,0.855,0.807,0.664
7991,most_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.892,0.856,0.81,0.675
7992,most_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^2.0')",0.892,0.862,0.818,0.666
7993,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.851,0.797,0.642
7994,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.854,0.807,0.679
7995,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.892,0.85,0.802,0.666
7996,most_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.75')",0.892,0.861,0.816,0.668
7997,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.75')",0.892,0.849,0.811,0.664
7998,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.892,0.86,0.813,0.673
7999,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.892,0.851,0.807,0.675
8000,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.5')",0.892,0.848,0.802,0.671
8001,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.892,0.856,0.813,0.682
8002,best_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.892,0.848,0.801,0.655
8003,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.5')",0.892,0.857,0.811,0.677
8004,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.892,0.852,0.809,0.67
8005,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.5')",0.892,0.86,0.814,0.674
8006,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.892,0.857,0.815,0.672
8007,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.892,0.855,0.813,0.677
8008,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.892,0.867,0.817,0.677
8009,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.75')",0.892,0.853,0.804,0.669
8010,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.5')",0.892,0.863,0.816,0.675
8011,most_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.25')",0.892,0.854,0.812,0.68
8012,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.892,0.857,0.816,0.672
8013,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.5')",0.892,0.857,0.811,0.669
8014,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.0')",0.892,0.857,0.815,0.684
8015,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.892,0.859,0.819,0.685
8016,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.5')",0.892,0.849,0.803,0.671
8017,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.892,0.853,0.808,0.675
8018,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.892,0.85,0.806,0.675
8019,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.25')",0.892,0.863,0.816,0.677
8020,most_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.892,0.854,0.811,0.674
8021,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.5')",0.892,0.849,0.807,0.672
8022,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.892,0.859,0.814,0.681
8023,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.854,0.813,0.683
8024,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.25')",0.892,0.853,0.808,0.679
8025,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.75')",0.892,0.855,0.809,0.66
8026,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^2.0', 'keywords^1.25', 'ne^2.0')",0.892,0.863,0.815,0.671
8027,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.0')",0.892,0.853,0.813,0.682
8028,best_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.851,0.797,0.642
8029,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.892,0.85,0.808,0.678
8030,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.892,0.855,0.814,0.668
8031,best_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.892,0.85,0.802,0.666
8032,best_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.75')",0.892,0.85,0.811,0.664
8033,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.892,0.854,0.811,0.676
8034,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^2.0')",0.892,0.858,0.805,0.665
8035,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.5')",0.892,0.84,0.794,0.659
8036,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.892,0.861,0.819,0.671
8037,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.892,0.855,0.811,0.679
8038,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.892,0.852,0.807,0.675
8039,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.892,0.856,0.807,0.673
8040,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.892,0.843,0.801,0.664
8041,best_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.892,0.85,0.806,0.65
8042,best_fields,"('title^2.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.892,0.855,0.81,0.657
8043,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.892,0.858,0.816,0.683
8044,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.75')",0.892,0.857,0.81,0.662
8045,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.892,0.855,0.81,0.672
8046,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.892,0.851,0.807,0.67
8047,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.892,0.858,0.813,0.67
8048,most_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.75')",0.892,0.857,0.81,0.679
8049,most_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.892,0.858,0.81,0.668
8050,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.892,0.85,0.806,0.65
8051,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.892,0.858,0.819,0.673
8052,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.75')",0.892,0.854,0.808,0.658
8053,most_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.892,0.854,0.807,0.661
8054,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.892,0.86,0.817,0.671
8055,most_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.892,0.851,0.809,0.662
8056,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.892,0.856,0.813,0.667
8057,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.5')",0.892,0.853,0.809,0.667
8058,best_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.5')",0.892,0.84,0.794,0.659
8059,best_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.892,0.843,0.801,0.664
8060,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.25')",0.892,0.853,0.805,0.671
8061,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.25')",0.892,0.859,0.812,0.679
8062,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.892,0.85,0.806,0.65
8063,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.892,0.855,0.81,0.657
8064,best_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.892,0.85,0.802,0.666
8065,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.892,0.848,0.801,0.655
8066,best_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.5')",0.892,0.84,0.794,0.659
8067,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.892,0.854,0.81,0.674
8068,most_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.892,0.855,0.812,0.676
8069,most_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^2.0')",0.892,0.858,0.808,0.666
8070,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.892,0.855,0.818,0.686
8071,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.892,0.855,0.81,0.657
8072,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.892,0.855,0.81,0.678
8073,best_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.5')",0.892,0.841,0.79,0.646
8074,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.892,0.853,0.808,0.676
8075,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.892,0.85,0.802,0.666
8076,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.75')",0.892,0.855,0.807,0.67
8077,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.5')",0.892,0.863,0.816,0.677
8078,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.892,0.856,0.806,0.672
8079,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.851,0.797,0.642
8080,best_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.892,0.841,0.779,0.611
8081,most_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.892,0.856,0.82,0.69
8082,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.5')",0.892,0.858,0.813,0.666
8083,best_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.851,0.797,0.642
8084,best_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.892,0.843,0.801,0.664
8085,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.892,0.854,0.812,0.677
8086,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.892,0.857,0.811,0.666
8087,most_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.5', 'ne^2.0')",0.892,0.854,0.812,0.665
8088,most_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.892,0.858,0.807,0.667
8089,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.5')",0.892,0.857,0.811,0.677
8090,most_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^2.0')",0.892,0.857,0.817,0.665
8091,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.25')",0.892,0.856,0.813,0.68
8092,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.892,0.855,0.813,0.679
8093,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.892,0.836,0.787,0.635
8094,most_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.5', 'ne^2.0')",0.892,0.86,0.813,0.667
8095,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.892,0.849,0.809,0.666
8096,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.892,0.855,0.81,0.677
8097,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.892,0.858,0.814,0.679
8098,best_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.892,0.832,0.786,0.628
8099,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.892,0.836,0.787,0.635
8100,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.75')",0.892,0.861,0.816,0.67
8101,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.892,0.85,0.803,0.657
8102,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.892,0.849,0.805,0.673
8103,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.892,0.832,0.786,0.628
8104,best_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.892,0.836,0.787,0.635
8105,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.892,0.832,0.786,0.628
8106,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.892,0.853,0.806,0.659
8107,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.892,0.854,0.808,0.673
8108,most_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^1.0', 'ne^2.0')",0.892,0.861,0.817,0.668
8109,best_fields,"('title^1.25', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.892,0.848,0.801,0.655
8110,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.892,0.858,0.816,0.679
8111,most_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.892,0.855,0.812,0.663
8112,most_fields,"('title^2.0', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^2.0')",0.892,0.86,0.812,0.672
8113,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.891,0.855,0.811,0.681
8114,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.891,0.852,0.806,0.673
8115,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.5')",0.891,0.857,0.81,0.664
8116,best_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^2.0')",0.891,0.84,0.792,0.648
8117,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.891,0.85,0.797,0.642
8118,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.5')",0.891,0.857,0.807,0.666
8119,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.75')",0.891,0.838,0.792,0.654
8120,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.75')",0.891,0.842,0.799,0.659
8121,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.891,0.845,0.803,0.664
8122,most_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.891,0.854,0.809,0.662
8123,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.891,0.856,0.809,0.68
8124,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^2.0')",0.891,0.85,0.793,0.633
8125,most_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.891,0.857,0.814,0.669
8126,most_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.75')",0.891,0.852,0.806,0.665
8127,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.891,0.848,0.797,0.642
8128,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.5')",0.891,0.85,0.804,0.674
8129,most_fields,"('title^1.5', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.891,0.845,0.805,0.667
8130,most_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.891,0.857,0.813,0.663
8131,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.891,0.858,0.812,0.676
8132,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.25')",0.891,0.852,0.806,0.671
8133,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.891,0.841,0.779,0.611
8134,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.891,0.855,0.812,0.682
8135,most_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.5', 'keywords^1.5', 'ne^2.0')",0.891,0.856,0.809,0.665
8136,best_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.891,0.848,0.8,0.659
8137,most_fields,"('title^1.5', 'text^1.5', 'text_lemma^2.0', 'keywords^1.0', 'ne^2.0')",0.891,0.86,0.817,0.667
8138,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^2.0')",0.891,0.85,0.793,0.633
8139,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.75', 'ne^2.0')",0.891,0.84,0.792,0.661
8140,most_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.75')",0.891,0.855,0.804,0.662
8141,best_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.891,0.84,0.778,0.611
8142,most_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.891,0.855,0.81,0.666
8143,most_fields,"('title^1.75', 'text^1.25', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.891,0.848,0.805,0.666
8144,most_fields,"('title^1.75', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.891,0.851,0.809,0.677
8145,most_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.891,0.853,0.803,0.672
8146,most_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.5')",0.891,0.851,0.804,0.668
8147,most_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.0', 'ne^2.0')",0.891,0.858,0.812,0.663
